symbol,timeframe,timestamp,open,high,low,close,volume,spread,complete
XAUUSDm,M5,2025-01-08T23:00:00Z,2634.29260,2634.53874,2634.01760,2634.27328,724.00,0.23000,true
XAUUSDm,M5,2025-01-08T23:05:00Z,2634.27328,2634.51413,2633.98963,2634.24277,761.00,0.20000,true
XAUUSDm,M5,2025-01-08T23:10:00Z,2634.24277,2634.47771,2633.94916,2634.19923,798.00,0.17000,true
XAUUSDm,M5,2025-01-08T23:15:00Z,2634.19923,2634.42775,2633.89481,2634.14132,835.00,0.21000,true
XAUUSDm,M5,2025-01-08T23:20:00Z,2634.14132,2634.36303,2633.82572,2634.06822,872.00,0.18000,true
XAUUSDm,M5,2025-01-08T23:25:00Z,2634.06822,2634.28289,2633.74165,2633.97973,909.00,0.22000,true
XAUUSDm,M5,2025-01-08T23:30:00Z,2633.97973,2634.18726,2633.64293,2633.87625,946.00,0.19000,true
XAUUSDm,M5,2025-01-08T23:35:00Z,2633.87625,2634.07670,2633.53050,2633.75877,983.00,0.23000,true
XAUUSDm,M5,2025-01-08T23:40:00Z,2633.75877,2633.95233,2633.40584,2633.62884,1020.00,0.20000,true
XAUUSDm,M5,2025-01-08T23:45:00Z,2633.62884,2633.81585,2633.27095,2633.48852,1057.00,0.17000,true
XAUUSDm,M5,2025-01-08T23:50:00Z,2633.48852,2633.66943,2633.12824,2633.34028,1094.00,0.21000,true
XAUUSDm,M5,2025-01-08T23:55:00Z,2633.34028,2633.51570,2632.98046,2633.18695,1131.00,0.18000,true
XAUUSDm,M5,2025-01-09T00:00:00Z,2633.18695,2633.35758,2632.83058,2633.03156,1168.00,0.22000,true
XAUUSDm,M5,2025-01-09T00:05:00Z,2633.03156,2633.19820,2632.68169,2632.87727,705.00,0.19000,true
XAUUSDm,M5,2025-01-09T00:10:00Z,2632.87727,2633.04081,2632.53686,2632.72722,742.00,0.23000,true
XAUUSDm,M5,2025-01-09T00:15:00Z,2632.72722,2632.88861,2632.39905,2632.58443,779.00,0.20000,true
XAUUSDm,M5,2025-01-09T00:20:00Z,2632.58443,2632.74465,2632.27096,2632.45167,816.00,0.17000,true
XAUUSDm,M5,2025-01-09T00:25:00Z,2632.45167,2632.61173,2632.15495,2632.33135,853.00,0.21000,true
XAUUSDm,M5,2025-01-09T00:30:00Z,2632.33135,2632.49227,2632.05295,2632.22545,890.00,0.18000,true
XAUUSDm,M5,2025-01-09T00:35:00Z,2632.22545,2632.38824,2631.96638,2632.13544,927.00,0.22000,true
XAUUSDm,M5,2025-01-09T00:40:00Z,2632.13544,2632.30106,2631.89607,2632.06220,964.00,0.19000,true
XAUUSDm,M5,2025-01-09T00:45:00Z,2632.06220,2632.23155,2631.84229,2632.00604,1001.00,0.23000,true
XAUUSDm,M5,2025-01-09T00:50:00Z,2632.00604,2632.17994,2631.80470,2631.96662,1038.00,0.20000,true
XAUUSDm,M5,2025-01-09T00:55:00Z,2631.96662,2632.14582,2631.78235,2631.94305,1075.00,0.17000,true
XAUUSDm,M5,2025-01-09T01:00:00Z,2631.94305,2632.12817,2631.77379,2631.93386,1112.00,0.21000,true
XAUUSDm,M5,2025-01-09T01:05:00Z,2631.93386,2632.12867,2631.77379,2631.93712,1149.00,0.18000,true
XAUUSDm,M5,2025-01-09T01:10:00Z,2631.93712,2632.14881,2631.77643,2631.95046,1186.00,0.22000,true
XAUUSDm,M5,2025-01-09T01:15:00Z,2631.95046,2632.17662,2631.78855,2631.97122,723.00,0.19000,true
XAUUSDm,M5,2025-01-09T01:20:00Z,2631.97122,2632.20907,2631.80750,2631.99654,760.00,0.23000,true
XAUUSDm,M5,2025-01-09T01:25:00Z,2631.99654,2632.24307,2631.83043,2632.02346,797.00,0.20000,true
XAUUSDm,M5,2025-01-09T01:30:00Z,2632.02346,2632.27557,2631.85442,2632.04907,834.00,0.17000,true
XAUUSDm,M5,2025-01-09T01:35:00Z,2632.04907,2632.30366,2631.87660,2632.07061,871.00,0.21000,true
XAUUSDm,M5,2025-01-09T01:40:00Z,2632.07061,2632.32473,2631.89425,2632.08560,908.00,0.18000,true
XAUUSDm,M5,2025-01-09T01:45:00Z,2632.08560,2632.33653,2631.90493,2632.09191,945.00,0.22000,true
XAUUSDm,M5,2025-01-09T01:50:00Z,2632.09191,2632.34131,2631.90253,2632.08787,982.00,0.19000,true
XAUUSDm,M5,2025-01-09T01:55:00Z,2632.08787,2632.34126,2631.88203,2632.07235,1019.00,0.23000,true
XAUUSDm,M5,2025-01-09T02:00:00Z,2632.07235,2632.32883,2631.84923,2632.04477,1056.00,0.20000,true
XAUUSDm,M5,2025-01-09T02:05:00Z,2632.04477,2632.30340,2631.80422,2632.00515,1093.00,0.17000,true
XAUUSDm,M5,2025-01-09T02:10:00Z,2632.00515,2632.26494,2631.74767,2631.95411,1130.00,0.21000,true
XAUUSDm,M5,2025-01-09T02:15:00Z,2631.95411,2632.21404,2631.68084,2631.89283,1167.00,0.18000,true
XAUUSDm,M5,2025-01-09T02:20:00Z,2631.89283,2632.15189,2631.60551,2631.82303,704.00,0.22000,true
XAUUSDm,M5,2025-01-09T02:25:00Z,2631.82303,2632.08022,2631.37991,2631.74687,741.00,0.19000,true
XAUUSDm,M5,2025-01-09T02:30:00Z,2631.74687,2632.00122,2631.43864,2631.66687,778.00,0.23000,true
XAUUSDm,M5,2025-01-09T02:35:00Z,2631.66687,2631.91749,2631.35257,2631.58585,815.00,0.20000,true
XAUUSDm,M5,2025-01-09T02:40:00Z,2631.58585,2631.83190,2631.26870,2631.50674,852.00,0.17000,true
XAUUSDm,M5,2025-01-09T02:45:00Z,2631.50674,2631.74750,2631.19010,2631.43256,889.00,0.21000,true
XAUUSDm,M5,2025-01-09T02:50:00Z,2631.43256,2631.66738,2631.11971,2631.36619,926.00,0.18000,true
XAUUSDm,M5,2025-01-09T02:55:00Z,2631.36619,2631.59458,2631.06030,2631.31034,963.00,0.22000,true
XAUUSDm,M5,2025-01-09T03:00:00Z,2631.31034,2631.53193,2631.01430,2631.26741,1000.00,0.19000,true
XAUUSDm,M5,2025-01-09T03:05:00Z,2631.26741,2631.62596,2630.98372,2631.23938,1037.00,0.23000,true
XAUUSDm,M5,2025-01-09T03:10:00Z,2631.23938,2631.44679,2630.97010,2631.22774,1074.00,0.20000,true
XAUUSDm,M5,2025-01-09T03:15:00Z,2631.22774,2631.43376,2630.96871,2631.23343,1111.00,0.17000,true
XAUUSDm,M5,2025-01-09T03:20:00Z,2631.23343,2631.45025,2630.97362,2631.25681,1148.00,0.21000,true
XAUUSDm,M5,2025-01-09T03:25:00Z,2631.25681,2631.48450,2630.99682,2631.29761,1185.00,0.18000,true
XAUUSDm,M5,2025-01-09T03:30:00Z,2631.29761,2631.53578,2631.03806,2631.35496,722.00,0.22000,true
XAUUSDm,M5,2025-01-09T03:35:00Z,2631.35496,2631.60278,2631.09648,2631.42744,759.00,0.19000,true
XAUUSDm,M5,2025-01-09T03:40:00Z,2631.42744,2631.68366,2631.17061,2631.51310,796.00,0.23000,true
XAUUSDm,M5,2025-01-09T03:45:00Z,2631.51310,2631.77612,2631.25850,2631.60954,833.00,0.20000,true
XAUUSDm,M5,2025-01-09T03:50:00Z,2631.60954,2631.87751,2631.35772,2631.71402,870.00,0.17000,true
XAUUSDm,M5,2025-01-09T03:55:00Z,2631.71402,2631.98489,2631.46549,2631.82353,907.00,0.21000,true
XAUUSDm,M5,2025-01-09T04:00:00Z,2631.82353,2632.09517,2631.57878,2631.93497,944.00,0.18000,true
XAUUSDm,M5,2025-01-09T04:05:00Z,2631.93497,2632.20526,2631.69442,2632.04519,981.00,0.22000,true
XAUUSDm,M5,2025-01-09T04:10:00Z,2632.04519,2632.31212,2631.80922,2632.15117,1018.00,0.19000,true
XAUUSDm,M5,2025-01-09T04:15:00Z,2632.15117,2632.41293,2631.92009,2632.25010,1055.00,0.23000,true
XAUUSDm,M5,2025-01-09T04:20:00Z,2632.25010,2632.50520,2632.02418,2632.33952,1092.00,0.20000,true
XAUUSDm,M5,2025-01-09T04:25:00Z,2632.33952,2632.58680,2632.11896,2632.41738,1129.00,0.17000,true
XAUUSDm,M5,2025-01-09T04:30:00Z,2632.41738,2632.65614,2632.20230,2632.48214,1166.00,0.21000,true
XAUUSDm,M5,2025-01-09T04:35:00Z,2632.48214,2632.71212,2632.27261,2632.53282,703.00,0.18000,true
XAUUSDm,M5,2025-01-09T04:40:00Z,2632.53282,2632.75425,2632.32883,2632.56902,740.00,0.22000,true
XAUUSDm,M5,2025-01-09T04:45:00Z,2632.56902,2632.78261,2632.37049,2632.59095,777.00,0.19000,true
XAUUSDm,M5,2025-01-09T04:50:00Z,2632.59095,2632.79788,2632.39775,2632.59940,814.00,0.23000,true
XAUUSDm,M5,2025-01-09T04:55:00Z,2632.59940,2632.80492,2632.40766,2632.59574,851.00,0.20000,true
XAUUSDm,M5,2025-01-09T05:00:00Z,2632.59574,2632.80840,2632.39857,2632.58180,888.00,0.17000,true
XAUUSDm,M5,2025-01-09T05:05:00Z,2632.58180,2632.80154,2632.38112,2632.55984,925.00,0.21000,true
XAUUSDm,M5,2025-01-09T05:10:00Z,2632.55984,2632.78646,2632.35784,2632.53242,962.00,0.18000,true
XAUUSDm,M5,2025-01-09T05:15:00Z,2632.53242,2632.76559,2632.33145,2632.50234,999.00,0.22000,true
XAUUSDm,M5,2025-01-09T05:20:00Z,2632.50234,2632.74158,2632.30479,2632.47246,1036.00,0.19000,true
XAUUSDm,M5,2025-01-09T05:25:00Z,2632.47246,2632.71718,2632.28066,2632.44565,1073.00,0.23000,true
XAUUSDm,M5,2025-01-09T05:30:00Z,2632.44565,2632.69513,2632.26174,2632.42459,1110.00,0.20000,true
XAUUSDm,M5,2025-01-09T05:35:00Z,2632.42459,2632.67804,2632.25044,2632.41174,1147.00,0.17000,true
XAUUSDm,M5,2025-01-09T05:40:00Z,2632.41174,2632.66826,2632.24883,2632.40917,1184.00,0.21000,true
XAUUSDm,M5,2025-01-09T05:45:00Z,2632.40917,2632.67720,2632.24917,2632.41853,721.00,0.18000,true
XAUUSDm,M5,2025-01-09T05:50:00Z,2632.41853,2632.70073,2632.25826,2632.44093,758.00,0.22000,true
XAUUSDm,M5,2025-01-09T05:55:00Z,2632.44093,2632.73684,2632.27977,2632.47691,795.00,0.19000,true
XAUUSDm,M5,2025-01-09T06:00:00Z,2632.47691,2632.78545,2632.31425,2632.52642,832.00,0.23000,true
XAUUSDm,M5,2025-01-09T06:05:00Z,2632.52642,2632.84595,2632.36168,2632.58880,869.00,0.20000,true
XAUUSDm,M5,2025-01-09T06:10:00Z,2632.58880,2632.91713,2632.42144,2632.66284,906.00,0.17000,true
XAUUSDm,M5,2025-01-09T06:15:00Z,2632.66284,2632.99731,2632.49231,2632.74676,943.00,0.21000,true
XAUUSDm,M5,2025-01-09T06:20:00Z,2632.74676,2633.08432,2632.40773,2632.83835,980.00,0.18000,true
XAUUSDm,M5,2025-01-09T06:25:00Z,2632.83835,2633.17564,2632.66009,2632.93499,1017.00,0.22000,true
XAUUSDm,M5,2025-01-09T06:30:00Z,2632.93499,2633.26851,2632.75225,2633.03379,1054.00,0.19000,true
XAUUSDm,M5,2025-01-09T06:35:00Z,2633.03379,2633.35997,2632.84624,2633.13169,1091.00,0.23000,true
XAUUSDm,M5,2025-01-09T06:40:00Z,2633.13169,2633.44703,2632.93904,2633.22557,1128.00,0.20000,true
XAUUSDm,M5,2025-01-09T06:45:00Z,2633.22557,2633.52680,2633.02762,2633.31238,1165.00,0.17000,true
XAUUSDm,M5,2025-01-09T06:50:00Z,2633.31238,2633.59655,2633.10897,2633.38927,702.00,0.21000,true
XAUUSDm,M5,2025-01-09T06:55:00Z,2633.38927,2633.65387,2633.18032,2633.45366,739.00,0.18000,true
XAUUSDm,M5,2025-01-09T07:00:00Z,2633.45366,2633.69673,2633.23917,2633.50341,776.00,0.22000,true
XAUUSDm,M5,2025-01-09T07:05:00Z,2633.50341,2633.72359,2633.28342,2633.53681,813.00,0.19000,true
XAUUSDm,M5,2025-01-09T07:10:00Z,2633.53681,2633.73345,2633.31145,2633.55274,850.00,0.23000,true
XAUUSDm,M5,2025-01-09T07:15:00Z,2633.55274,2633.72798,2633.32010,2633.55064,887.00,0.20000,true
XAUUSDm,M5,2025-01-09T07:20:00Z,2633.55064,2633.72112,2633.29511,2633.53058,924.00,0.17000,true
XAUUSDm,M5,2025-01-09T07:25:00Z,2633.53058,2633.69710,2633.25313,2633.49321,961.00,0.21000,true
XAUUSDm,M5,2025-01-09T07:30:00Z,2633.49321,2633.80066,2633.19546,2633.43979,998.00,0.18000,true
XAUUSDm,M5,2025-01-09T07:35:00Z,2633.43979,2633.60111,2633.12393,2633.37208,1035.00,0.22000,true
XAUUSDm,M5,2025-01-09T07:40:00Z,2633.37208,2633.53227,2633.04081,2633.29230,1072.00,0.19000,true
XAUUSDm,M5,2025-01-09T07:45:00Z,2633.29230,2633.45237,2632.94872,2633.20305,1109.00,0.23000,true
XAUUSDm,M5,2025-01-09T07:50:00Z,2633.20305,2633.36402,2632.85056,2633.10718,1146.00,0.20000,true
XAUUSDm,M5,2025-01-09T07:55:00Z,2633.10718,2633.27005,2632.74936,2633.00769,1183.00,0.17000,true
XAUUSDm,M5,2025-01-09T08:00:00Z,2633.00769,2633.17343,2632.64817,2632.90762,720.00,0.21000,true
XAUUSDm,M5,2025-01-09T08:05:00Z,2632.90762,2633.07712,2632.54994,2632.80991,757.00,0.18000,true
XAUUSDm,M5,2025-01-09T08:10:00Z,2632.80991,2632.98399,2632.45742,2632.71728,794.00,0.22000,true
XAUUSDm,M5,2025-01-09T08:15:00Z,2632.71728,2632.89668,2632.37303,2632.63217,831.00,0.19000,true
XAUUSDm,M5,2025-01-09T08:20:00Z,2632.63217,2632.81750,2632.29875,2632.55656,868.00,0.23000,true
XAUUSDm,M5,2025-01-09T08:25:00Z,2632.55656,2632.74835,2632.23610,2632.49199,905.00,0.20000,true
XAUUSDm,M5,2025-01-09T08:30:00Z,2632.49199,2632.69059,2632.18602,2632.43943,942.00,0.17000,true
XAUUSDm,M5,2025-01-09T08:35:00Z,2632.43943,2632.64507,2632.14886,2632.39925,979.00,0.21000,true
XAUUSDm,M5,2025-01-09T08:40:00Z,2632.39925,2632.61203,2632.12437,2632.37125,1016.00,0.18000,true
XAUUSDm,M5,2025-01-09T08:45:00Z,2632.37125,2632.59111,2632.11172,2632.35462,1053.00,0.22000,true
XAUUSDm,M5,2025-01-09T08:50:00Z,2632.35462,2632.58136,2632.10950,2632.34803,1090.00,0.19000,true
XAUUSDm,M5,2025-01-09T08:55:00Z,2632.34803,2632.58289,2632.11423,2632.34961,1127.00,0.23000,true
XAUUSDm,M5,2025-01-09T09:00:00Z,2632.34961,2632.59645,2632.12084,2632.35712,1164.00,0.20000,true
XAUUSDm,M5,2025-01-09T09:05:00Z,2632.35712,2632.61275,2632.13359,2632.36794,701.00,0.17000,true
XAUUSDm,M5,2025-01-09T09:10:00Z,2632.36794,2632.62885,2632.14984,2632.37929,738.00,0.21000,true
XAUUSDm,M5,2025-01-09T09:15:00Z,2632.37929,2632.64175,2632.16671,2632.38824,775.00,0.18000,true
XAUUSDm,M5,2025-01-09T09:20:00Z,2632.38824,2632.64849,2632.18122,2632.39191,812.00,0.22000,true
XAUUSDm,M5,2025-01-09T09:25:00Z,2632.39191,2632.65060,2632.18603,2632.38754,849.00,0.19000,true
XAUUSDm,M5,2025-01-09T09:30:00Z,2632.38754,2632.64735,2632.17652,2632.37262,886.00,0.23000,true
XAUUSDm,M5,2025-01-09T09:35:00Z,2632.37262,2632.63254,2632.15414,2632.34500,923.00,0.20000,true
XAUUSDm,M5,2025-01-09T09:40:00Z,2632.34500,2632.60402,2632.11713,2632.30299,960.00,0.17000,true
XAUUSDm,M5,2025-01-09T09:45:00Z,2632.30299,2632.56009,2632.06424,2632.24539,997.00,0.21000,true
XAUUSDm,M5,2025-01-09T09:50:00Z,2632.24539,2632.49963,2631.99479,2632.17159,1034.00,0.18000,true
XAUUSDm,M5,2025-01-09T09:55:00Z,2632.17159,2632.42206,2631.90872,2632.08158,1071.00,0.22000,true
XAUUSDm,M5,2025-01-09T10:00:00Z,2632.08158,2632.32746,2631.80657,2631.97595,1108.00,0.19000,true
XAUUSDm,M5,2025-01-09T10:05:00Z,2631.97595,2632.21650,2631.68947,2631.85587,1145.00,0.23000,true
XAUUSDm,M5,2025-01-09T10:10:00Z,2631.85587,2632.09047,2631.55912,2631.72307,1182.00,0.20000,true
XAUUSDm,M5,2025-01-09T10:15:00Z,2631.72307,2631.95122,2631.15970,2631.57975,719.00,0.17000,true
XAUUSDm,M5,2025-01-09T10:20:00Z,2631.57975,2631.80109,2631.26773,2631.42852,756.00,0.21000,true
XAUUSDm,M5,2025-01-09T10:25:00Z,2631.42852,2631.64282,2631.11218,2631.27229,793.00,0.18000,true
XAUUSDm,M5,2025-01-09T10:30:00Z,2631.27229,2631.47945,2630.95411,2631.11416,830.00,0.22000,true
XAUUSDm,M5,2025-01-09T10:35:00Z,2631.11416,2631.31423,2630.79668,2630.95728,867.00,0.19000,true
XAUUSDm,M5,2025-01-09T10:40:00Z,2630.95728,2631.15049,2630.64303,2630.80480,904.00,0.23000,true
XAUUSDm,M5,2025-01-09T10:45:00Z,2630.80480,2630.99146,2630.49613,2630.65965,941.00,0.20000,true
XAUUSDm,M5,2025-01-09T10:50:00Z,2630.65965,2630.84026,2630.35866,2630.52451,978.00,0.17000,true
XAUUSDm,M5,2025-01-09T10:55:00Z,2630.52451,2630.69967,2630.23296,2630.40169,1015.00,0.21000,true
XAUUSDm,M5,2025-01-09T11:00:00Z,2630.40169,2630.57209,2630.12089,2630.29300,1052.00,0.18000,true
XAUUSDm,M5,2025-01-09T11:05:00Z,2630.29300,2630.45946,2630.02379,2630.19975,1089.00,0.22000,true
XAUUSDm,M5,2025-01-09T11:10:00Z,2630.19975,2630.36315,2629.94240,2630.12263,1126.00,0.19000,true
XAUUSDm,M5,2025-01-09T11:15:00Z,2630.12263,2630.28393,2629.87690,2630.06177,1163.00,0.23000,true
XAUUSDm,M5,2025-01-09T11:20:00Z,2630.06177,2630.22195,2629.82685,2630.01667,700.00,0.20000,true
XAUUSDm,M5,2025-01-09T11:25:00Z,2630.01667,2630.17675,2629.79123,2629.98625,737.00,0.17000,true
XAUUSDm,M5,2025-01-09T11:30:00Z,2629.98625,2630.14725,2629.76851,2629.96891,774.00,0.21000,true
XAUUSDm,M5,2025-01-09T11:35:00Z,2629.96891,2630.13182,2629.75668,2629.96258,811.00,0.18000,true
XAUUSDm,M5,2025-01-09T11:40:00Z,2629.96258,2630.13062,2629.75113,2629.96483,848.00,0.22000,true
XAUUSDm,M5,2025-01-09T11:45:00Z,2629.96483,2630.14251,2629.74785,2629.97294,885.00,0.19000,true
XAUUSDm,M5,2025-01-09T11:50:00Z,2629.97294,2630.15820,2629.75051,2629.98404,922.00,0.23000,true
XAUUSDm,M5,2025-01-09T11:55:00Z,2629.98404,2630.31870,2629.75631,2629.99520,959.00,0.20000,true
XAUUSDm,M5,2025-01-09T12:00:00Z,2629.99520,2630.18905,2629.76240,2630.00360,996.00,0.17000,true
XAUUSDm,M5,2025-01-09T12:05:00Z,2630.00360,2630.19848,2629.76601,2630.00658,1033.00,0.21000,true
XAUUSDm,M5,2025-01-09T12:10:00Z,2630.00658,2630.20530,2629.75977,2630.00182,1070.00,0.18000,true
XAUUSDm,M5,2025-01-09T12:15:00Z,2630.00182,2630.20759,2629.74125,2629.98736,1107.00,0.22000,true
XAUUSDm,M5,2025-01-09T12:20:00Z,2629.98736,2630.20026,2629.71204,2629.96175,1144.00,0.19000,true
XAUUSDm,M5,2025-01-09T12:25:00Z,2629.96175,2630.18174,2629.67125,2629.92409,1181.00,0.23000,true
XAUUSDm,M5,2025-01-09T12:30:00Z,2629.92409,2630.15095,2629.61860,2629.87403,718.00,0.20000,true
XAUUSDm,M5,2025-01-09T12:35:00Z,2629.87403,2630.10742,2629.55437,2629.81184,755.00,0.17000,true
XAUUSDm,M5,2025-01-09T12:40:00Z,2629.81184,2630.05128,2629.47946,2629.73838,792.00,0.21000,true
XAUUSDm,M5,2025-01-09T12:45:00Z,2629.73838,2629.98327,2629.39528,2629.65505,829.00,0.18000,true
XAUUSDm,M5,2025-01-09T12:50:00Z,2629.65505,2629.90468,2629.30377,2629.56376,866.00,0.22000,true
XAUUSDm,M5,2025-01-09T12:55:00Z,2629.56376,2629.81734,2629.20726,2629.46687,903.00,0.19000,true
XAUUSDm,M5,2025-01-09T13:00:00Z,2629.46687,2629.72349,2629.10843,2629.36705,940.00,0.23000,true
XAUUSDm,M5,2025-01-09T13:05:00Z,2629.36705,2629.62577,2629.01018,2629.26720,977.00,0.20000,true
XAUUSDm,M5,2025-01-09T13:10:00Z,2629.26720,2629.52702,2628.91551,2629.17035,1014.00,0.17000,true
XAUUSDm,M5,2025-01-09T13:15:00Z,2629.17035,2629.43026,2628.82740,2629.07951,1051.00,0.21000,true
XAUUSDm,M5,2025-01-09T13:20:00Z,2629.07951,2629.33850,2628.74873,2628.99759,1088.00,0.18000,true
XAUUSDm,M5,2025-01-09T13:25:00Z,2628.99759,2629.25465,2628.68209,2628.92723,1125.00,0.22000,true
XAUUSDm,M5,2025-01-09T13:30:00Z,2628.92723,2629.18141,2628.62977,2628.87074,1162.00,0.19000,true
XAUUSDm,M5,2025-01-09T13:35:00Z,2628.87074,2629.12114,2628.59356,2628.82999,1199.00,0.23000,true
XAUUSDm,M5,2025-01-09T13:40:00Z,2628.82999,2629.07578,2628.57477,2628.80634,736.00,0.20000,true
XAUUSDm,M5,2025-01-09T13:45:00Z,2628.80634,2629.04679,2628.57413,2628.80056,773.00,0.17000,true
XAUUSDm,M5,2025-01-09T13:50:00Z,2628.80056,2629.04734,2628.57947,2628.81285,810.00,0.21000,true
XAUUSDm,M5,2025-01-09T13:55:00Z,2628.81285,2629.07081,2628.59723,2628.84277,847.00,0.18000,true
XAUUSDm,M5,2025-01-09T14:00:00Z,2628.84277,2629.11053,2628.63270,2628.88931,884.00,0.22000,true
XAUUSDm,M5,2025-01-09T14:05:00Z,2628.88931,2629.16505,2628.68478,2628.95089,921.00,0.19000,true
XAUUSDm,M5,2025-01-09T14:10:00Z,2628.95089,2629.23246,2628.60784,2629.02543,958.00,0.23000,true
XAUUSDm,M5,2025-01-09T14:15:00Z,2629.02543,2629.31040,2628.83172,2629.11045,995.00,0.20000,true
XAUUSDm,M5,2025-01-09T14:20:00Z,2629.11045,2629.39621,2628.92188,2629.20313,1032.00,0.17000,true
XAUUSDm,M5,2025-01-09T14:25:00Z,2629.20313,2629.48702,2629.01944,2629.30046,1069.00,0.21000,true
XAUUSDm,M5,2025-01-09T14:30:00Z,2629.30046,2629.57984,2629.12132,2629.39933,1106.00,0.18000,true
XAUUSDm,M5,2025-01-09T14:35:00Z,2629.39933,2629.67171,2629.22436,2629.49665,1143.00,0.22000,true
XAUUSDm,M5,2025-01-09T14:40:00Z,2629.49665,2629.75981,2629.32542,2629.58949,1180.00,0.19000,true
XAUUSDm,M5,2025-01-09T14:45:00Z,2629.58949,2629.84157,2629.42152,2629.67517,717.00,0.23000,true
XAUUSDm,M5,2025-01-09T14:50:00Z,2629.67517,2629.91473,2629.50995,2629.75138,754.00,0.20000,true
XAUUSDm,M5,2025-01-09T14:55:00Z,2629.75138,2629.97752,2629.58834,2629.81625,791.00,0.17000,true
XAUUSDm,M5,2025-01-09T15:00:00Z,2629.81625,2630.02862,2629.65483,2629.86845,828.00,0.21000,true
XAUUSDm,M5,2025-01-09T15:05:00Z,2629.86845,2630.06729,2629.70804,2629.90720,865.00,0.18000,true
XAUUSDm,M5,2025-01-09T15:10:00Z,2629.90720,2630.09336,2629.74719,2629.93233,902.00,0.22000,true
XAUUSDm,M5,2025-01-09T15:15:00Z,2629.93233,2630.10723,2629.77211,2629.94427,939.00,0.19000,true
XAUUSDm,M5,2025-01-09T15:20:00Z,2629.94427,2630.11012,2629.78297,2629.94402,976.00,0.23000,true
XAUUSDm,M5,2025-01-09T15:25:00Z,2629.94402,2630.11366,2629.77062,2629.93310,1013.00,0.20000,true
XAUUSDm,M5,2025-01-09T15:30:00Z,2629.93310,2630.10736,2629.74902,2629.91353,1050.00,0.17000,true
XAUUSDm,M5,2025-01-09T15:35:00Z,2629.91353,2630.09312,2629.72058,2629.88767,1087.00,0.21000,true
XAUUSDm,M5,2025-01-09T15:40:00Z,2629.88767,2630.07323,2629.68799,2629.85819,1124.00,0.18000,true
XAUUSDm,M5,2025-01-09T15:45:00Z,2629.85819,2630.05020,2629.65412,2629.82791,1161.00,0.22000,true
XAUUSDm,M5,2025-01-09T15:50:00Z,2629.82791,2630.02676,2629.62188,2629.79972,1198.00,0.19000,true
XAUUSDm,M5,2025-01-09T15:55:00Z,2629.79972,2630.00562,2629.59415,2629.77643,735.00,0.23000,true
XAUUSDm,M5,2025-01-09T16:00:00Z,2629.77643,2630.01270,2629.58936,2629.79967,772.00,0.20000,true
XAUUSDm,M5,2025-01-09T16:05:00Z,2629.79967,2630.05286,2629.60753,2629.83275,809.00,0.17000,true
XAUUSDm,M5,2025-01-09T16:10:00Z,2629.83275,2630.10459,2629.63532,2629.87762,846.00,0.21000,true
XAUUSDm,M5,2025-01-09T16:15:00Z,2629.87762,2630.16922,2629.67475,2629.93572,883.00,0.18000,true
XAUUSDm,M5,2025-01-09T16:20:00Z,2629.93572,2630.39153,2629.72732,2630.00798,920.00,0.22000,true
XAUUSDm,M5,2025-01-09T16:25:00Z,2630.00798,2630.33971,2629.79403,2630.09473,957.00,0.19000,true
XAUUSDm,M5,2025-01-09T16:30:00Z,2630.09473,2630.44540,2629.87527,2630.19568,994.00,0.23000,true
XAUUSDm,M5,2025-01-09T16:35:00Z,2630.19568,2630.56362,2629.97084,2630.30999,1031.00,0.20000,true
XAUUSDm,M5,2025-01-09T16:40:00Z,2630.30999,2630.69288,2630.07994,2630.43621,1068.00,0.17000,true
XAUUSDm,M5,2025-01-09T16:45:00Z,2630.43621,2630.83114,2630.20121,2630.57240,1105.00,0.21000,true
XAUUSDm,M5,2025-01-09T16:50:00Z,2630.57240,2630.97599,2630.33275,2630.71616,1142.00,0.18000,true
XAUUSDm,M5,2025-01-09T16:55:00Z,2630.71616,2631.12466,2630.47223,2630.86475,1179.00,0.22000,true
XAUUSDm,M5,2025-01-09T17:00:00Z,2630.86475,2631.27416,2630.61696,2631.01520,716.00,0.19000,true
XAUUSDm,M5,2025-01-09T17:05:00Z,2631.01520,2631.42138,2630.76401,2631.16436,753.00,0.23000,true
XAUUSDm,M5,2025-01-09T17:10:00Z,2631.16436,2631.56323,2630.91028,2631.30911,790.00,0.20000,true
XAUUSDm,M5,2025-01-09T17:15:00Z,2631.30911,2631.69673,2631.05268,2631.44641,827.00,0.17000,true
XAUUSDm,M5,2025-01-09T17:20:00Z,2631.44641,2631.81917,2631.18822,2631.57347,864.00,0.21000,true
XAUUSDm,M5,2025-01-09T17:25:00Z,2631.57347,2631.92816,2631.31410,2631.68781,901.00,0.18000,true
XAUUSDm,M5,2025-01-09T17:30:00Z,2631.68781,2632.02176,2631.42786,2631.78737,938.00,0.22000,true
XAUUSDm,M5,2025-01-09T17:35:00Z,2631.78737,2632.09855,2631.52747,2631.87063,975.00,0.19000,true
XAUUSDm,M5,2025-01-09T17:40:00Z,2631.87063,2632.15768,2631.61139,2631.93659,1012.00,0.23000,true
XAUUSDm,M5,2025-01-09T17:45:00Z,2631.93659,2632.19891,2631.67862,2631.98487,1049.00,0.20000,true
XAUUSDm,M5,2025-01-09T17:50:00Z,2631.98487,2632.22260,2631.72876,2632.01569,1086.00,0.17000,true
